y,m,d,T(ºC),P(mm/d),PET(mm/d),qout(mm/d)
2009,11,26,9.57,0,18.94,0.47
2009,11,27,10.42,0,19.02,0.45
2009,11,28,10.56,0,19.09,0.42
2009,11,29,5.03,0,19.16,0.4
2009,11,30,9.37,0,19.23,0.38
2009,12,1,9.15,0,19.3,0.36
2009,12,2,10.12,0,19.36,0.34
2009,12,3,9.87,0,19.42,0.32
2009,12,4,9.5,0,19.47,0.3
2009,12,5,8.19,0,19.53,0.28
2009,12,6,8.24,0,19.58,0.26
2009,12,7,7.2,0,19.63,0.25
2009,12,8,6.51,0,19.67,0.23
2009,12,9,8.48,0,19.71,0.22
2009,12,10,9.73,0,19.75,0.21
2009,12,11,8.96,0,19.79,0.19
2009,12,12,11.05,0,19.82,0.18
2009,12,13,11.4,0,19.85,0.17
2009,12,14,11.75,0,19.88,0.16
2009,12,15,12.25,0,19.91,0.15
2009,12,16,12.74,0,19.93,0.14
2009,12,17,13.24,0,19.95,0.13
2009,12,18,13.3,0,19.96,0.12
2009,12,19,13.36,0,19.98,0.11
2009,12,20,13.42,0,19.99,0.1
2009,12,21,13.47,0,19.99,0.1
2009,12,22,13.53,0,20,0.09
2009,12,23,13.59,0,20,0.08
2009,12,24,13.04,0,20,0.08
2009,12,25,12.94,0,19.99,0.07
2009,12,26,12.62,0,19.99,0.06
2009,12,27,11.66,0,19.98,0.06
2009,12,28,10.21,0,19.96,0.05
2009,12,29,9.64,0,19.95,0.05
2009,12,30,11.03,0,19.93,0.05
2009,12,31,9.88,0,19.91,0.05
2010,1,1,10.11,0,19.88,0.05
2010,1,2,10.96,0,19.85,0.05
2010,1,3,12.96,0,19.82,0.05
2010,1,4,13.37,0,19.79,0.05
2010,1,5,13.02,0,19.75,0.05
2010,1,6,12,0,19.71,0.05
2010,1,7,10.62,0,19.67,0.05
2010,1,8,12.02,0,19.63,0.05
2010,1,9,11.53,0,19.58,0.05
2010,1,10,12.32,0,19.53,0.05
2010,1,11,10.83,0,19.47,0.05
2010,1,12,9.56,0,19.42,0.05
2010,1,13,10.65,0,19.36,0.05
2010,1,14,11.39,0,19.3,0.05
2010,1,15,10.44,0,19.23,0.05
2010,1,16,11.08,0,19.16,0.05
2010,1,17,11.8,0,19.09,0.05
2010,1,18,10.28,0,19.02,0.05
2010,1,19,10.98,0,18.94,0.05
2010,1,20,14.26,0,18.87,0.05
2010,1,21,15.82,0,18.79,0.05
2010,1,22,16.05,0,18.7,0.05
2010,1,23,14.66,0,18.62,0.05
2010,1,24,13.44,0,18.53,0.05
2010,1,25,12.64,0,18.44,0.05
2010,1,26,13.76,0,18.34,0.05
2010,1,27,13.39,0,18.25,0.05
2010,1,28,14.2,0,18.15,0.05
2010,1,29,14.35,0,18.05,0.05
2010,1,30,14.51,0,17.95,0.05
2010,1,31,14.66,0,17.84,0.05
2010,2,1,14.81,0,17.73,0.05
2010,2,2,13.64,0,17.62,0.05
2010,2,3,12.94,0,17.51,0.05
2010,2,4,12.58,0,17.4,0.05
2010,2,5,10,0,17.28,0.05
2010,2,6,12.29,0,17.16,0.05
2010,2,7,11.03,0,17.04,0.05
2010,2,8,12.99,0,16.92,0.05
2010,2,9,13.63,0,16.79,0.05
2010,2,10,13.56,0,16.67,0.05
2010,2,11,14.63,0,16.54,0.05
2010,2,12,13.8,0,16.41,0.05
2010,2,13,12.98,0,16.27,0.05
2010,2,14,12.15,0,16.14,0.05
2010,2,15,11.32,0,16,0.05
2010,2,16,12.18,0,15.86,0.05
2010,2,17,11.97,0,15.72,0.05
2010,2,18,13.68,0,15.58,0.05
2010,2,19,14.84,0,15.44,0.05
2010,2,20,14.11,0,15.29,0.05
2010,2,21,13.34,0,15.15,0.05
2010,2,22,13.43,0,15,0.05
2010,2,23,11.72,0,14.85,0.05
2010,2,24,9.7,0,14.7,0.05
2010,2,25,9.03,0,14.55,0.05
2010,2,26,9.32,0,14.39,0.05
2010,2,27,9.98,0,14.24,0.05
2010,2,28,8.51,0,14.08,0.05
2010,3,1,7.15,0,13.93,0.05
2010,3,2,8.4,0,13.77,0.05
2010,3,3,9.47,0,13.61,0.05
2010,3,4,10.73,0,13.45,0.05
2010,3,5,12.78,0,13.29,0.05
2010,3,6,14.84,0,13.12,0.05
2010,3,7,15.09,0,12.96,0.05
2010,3,8,13.79,0,12.79,0.05
2010,3,9,12.77,0,12.63,0.05
2010,3,10,12.48,0,12.46,0.04
2010,3,11,12.49,0,12.3,0.04
2010,3,12,11.06,0,12.13,0.04
2010,3,13,9.52,0,11.96,0.04
2010,3,14,10.8,0,11.79,0.04
2010,3,15,11.47,0,11.62,0.04
2010,3,16,11.03,0,11.45,0.04
2010,3,17,11.79,0,11.28,0.04
2010,3,18,11.29,0,11.11,0.04
2010,3,19,11.84,0,10.94,0.04
2010,3,20,10.39,0,10.77,0.04
2010,3,21,9.17,0,10.6,0.04
2010,3,22,8.18,0,10.43,0.04
2010,3,23,9.38,0,10.26,0.04
2010,3,24,10.56,0,10.09,0.04
2010,3,25,11.09,0,9.91,0.04
2010,3,26,11.73,0,9.74,0.04
2010,3,27,10.83,0,9.57,0.04
2010,3,28,11.68,0,9.4,0.04
2010,3,29,12.68,0,9.23,0.04
2010,3,30,13.7,0,9.06,0.04
2010,3,31,10.94,0,8.89,0.04
2010,4,1,8.41,0,8.72,0.04
2010,4,2,8.49,0,8.55,0.04
2010,4,3,5.59,0,8.38,0.04
2010,4,4,7.78,0,8.21,0.04
2010,4,5,8.16,0,8.04,0.04
2010,4,6,10.39,0,7.87,0.04
2010,4,7,10.82,0,7.7,0.04
2010,4,8,9.39,0,7.54,0.04
2010,4,9,9.61,0,7.37,0.04
2010,4,10,9.12,0,7.21,0.04
2010,4,11,8.35,0,7.04,0.04
2010,4,12,6.81,0,6.88,0.04
2010,4,13,5.98,0,6.71,0.04
2010,4,14,5.5,0,6.55,0.04
2010,4,15,6.95,0,6.39,0.04
2010,4,16,5.62,0,6.23,0.04
2010,4,17,4.79,0,6.07,0.04
2010,4,18,6.45,0,5.92,0.04
2010,4,19,7.22,0,5.76,0.04
2010,4,20,4.87,0,5.61,0.04
2010,4,21,1.73,0,5.45,0.04
2010,4,22,0.86,0,5.3,0.04
2010,4,23,1.05,0,5.15,0.04
2010,4,24,3.2,0,5,0.04
2010,4,25,-0.06,0,4.85,0.04
2010,4,26,0.86,0,4.71,0.04
2010,4,27,2.49,0,4.56,0.04
2010,4,28,3.04,0,4.42,0.04
2010,4,29,4.18,0,4.28,0.04
2010,4,30,5.71,0,4.14,0.04
2010,5,1,7.79,0,4,0.04
2010,5,2,8.21,0,3.86,0.04
2010,5,3,5.23,0,3.73,0.04
2010,5,4,5.99,0,3.59,0.04
2010,5,5,4.55,0,3.46,0.04
2010,5,6,-1.43,0,3.33,0.04
2010,5,7,0.07,0,3.21,0.04
2010,5,8,1.41,0,3.08,0.04
2010,5,9,2.52,0,2.96,0.04
2010,5,10,3.28,0,2.84,0.04
2010,5,11,4.96,0,2.72,0.04
2010,5,12,6.14,0,2.6,0.04
2010,5,13,3.53,0,2.49,0.04
2010,5,14,1.87,0,2.38,0.04
2010,5,15,-2.14,0,2.27,0.04
2010,5,16,-1.38,0,2.16,0.04
2010,5,17,-0.6,0,2.05,0.04
2010,5,18,3.99,0,1.95,0.04
2010,5,19,5.35,0,1.85,0.04
2010,5,20,4.09,0,1.75,0.04
2010,5,21,4.17,0,1.66,0.04
2010,5,22,1.18,0,1.56,0.04
2010,5,23,-4.44,0,1.47,0.04
2010,5,24,-1.14,0,1.38,0.04
2010,5,25,2.63,0,1.3,0.04
2010,5,26,3.25,0,1.21,0.04
2010,5,27,0.94,0,1.13,0.04
2010,5,28,3.34,0,1.06,0.04
2010,5,29,-1.86,0,0.98,0.04
2010,5,30,-6.33,0,0.91,0.04
2010,5,31,-1.75,0,0.84,0.04
2010,6,1,-0.67,0,0.77,0.04
2010,6,2,2.47,0,0.7,0.04
2010,6,3,-0.93,0,0.64,0.04
2010,6,4,-2.27,0,0.58,0.04
2010,6,5,-0.83,0,0.53,0.04
2010,6,6,-0.12,0,0.47,0.04
2010,6,7,0.46,0,0.42,0.04
2010,6,8,1.04,0,0.37,0.04
2010,6,9,2.26,0,0.33,0.04
2010,6,10,2.29,0,0.29,0.04
2010,6,11,2.31,0,0.25,0.04
2010,6,12,0.36,0,0.21,0.04
2010,6,13,0.39,0,0.18,0.04
2010,6,14,-5.09,0,0.15,0.04
2010,6,15,-3.56,0,0.12,0.04
2010,6,16,-2.73,0,0.09,0.04
2010,6,17,0.08,0,0.07,0.04
2010,6,18,-0.2,0,0.05,0.04
2010,6,19,-0.49,0,0.04,0.04
2010,6,20,-0.77,0,0.02,0.04
2010,6,21,-1.06,0,0.01,0.04
2010,6,22,-1.34,0,0.01,0.04
2010,6,23,-0.85,0,0,0.04
2010,6,24,-5.51,14.8,0,0.04
2010,6,25,-2.95,0.199999999999999,0,0.04
2010,6,26,-0.88,0.699999999999999,0.01,0.04
2010,6,27,-10.86,0,0.01,0.04
2010,6,28,-7.77,0,0.02,0.04
2010,6,29,-2.87,2,0.04,0.04
2010,6,30,-3.18,0,0.05,0.04
2010,7,1,-0.8,0.200000000000001,0.07,0.04
2010,7,2,-0.01,0.199999999999999,0.09,0.04
2010,7,3,1.33,0,0.12,0.04
2010,7,4,3.87,1.3,0.15,0.04
2010,7,5,1.5,0,0.18,0.04
2010,7,6,-5.13,2.3,0.21,0.04
2010,7,7,-6.73,1.9,0.25,0.04
2010,7,8,0.07,2.2,0.29,0.04
2010,7,9,-2.3,0,0.33,0.04
2010,7,10,-0.35,0.300000000000001,0.37,0.04
2010,7,11,-2.95,0,0.42,0.04
2010,7,12,-6.57,0,0.47,0.04
2010,7,13,-6.95,0,0.53,0.04
2010,7,14,-7.4,0,0.58,0.04
2010,7,15,-11,0,0.64,0.04
2010,7,16,-12.88,0,0.7,0.04
2010,7,17,-12.37,0,0.77,0.04
2010,7,18,-9.7,0,0.84,0.04
2010,7,19,-6.52,0,0.91,0.04
2010,7,20,-7.37,0,0.98,0.04
2010,7,21,-10.14,0,1.06,0.04
2010,7,22,-7.59,0.2,1.13,0.03
2010,7,23,-5.6,5.9,1.21,0.03
2010,7,24,-7.36,2.8,1.3,0.03
2010,7,25,-8.56,0,1.38,0.03
2010,7,26,-3.76,0.2,1.47,0.03
2010,7,27,-3.97,2.8,1.56,0.03
2010,7,28,-6.39,0,1.66,0.03
2010,7,29,-3.77,0,1.75,0.03
2010,7,30,-5.6,11.9,1.85,0.03
2010,7,31,-8.04,0,1.95,0.03
2010,8,1,-6.52,9.6,2.05,0.03
2010,8,2,-8.1,0,2.16,0.03
2010,8,3,-10.56,0,2.27,0.03
2010,8,4,-8.63,0,2.38,0.03
2010,8,5,0.89,5,2.49,0.03
2010,8,6,0.71,0,2.6,0.03
2010,8,7,0.75,1.6,2.72,0.04
2010,8,8,-3.96,0,2.84,0.04
2010,8,9,0.36,1.2,2.96,0.04
2010,8,10,2.76,0.899999999999999,3.08,0.03
2010,8,11,1.94,6,3.21,0.03
2010,8,12,-3.65,0,3.33,0.1
2010,8,13,-3.06,0,3.46,0.1
2010,8,14,1.15,0.199999999999999,3.59,0.09
2010,8,15,1.03,0,3.73,0.1
2010,8,16,0.47,0,3.86,0.11
2010,8,17,3.42,0.5,4,0.11
2010,8,18,4.18,0,4.14,0.32
2010,8,19,2.27,0,4.28,0.41
2010,8,20,4.74,0,4.42,0.56
2010,8,21,4.92,0,4.56,0.54
2010,8,22,4.7,0,4.71,0.45
2010,8,23,1.45,0,4.85,0.37
2010,8,24,-1.16,0,5,0.32
2010,8,25,-1.15,0,5.15,0.3
2010,8,26,0.84,0,5.3,0.28
2010,8,27,4.2,0,5.45,0.26
2010,8,28,2.34,0,5.61,0.24
2010,8,29,6.25,0,5.76,0.23
2010,8,30,4.81,0,5.92,0.22
2010,8,31,1.88,0,6.07,0.2
2010,9,1,-5.02,0,6.23,0.19
2010,9,2,-4.7,0,6.39,0.18
2010,9,3,-2.84,0,6.55,0.16
2010,9,4,0.27,0,6.71,0.15
2010,9,5,1.99,0,6.88,0.14
2010,9,6,3.13,0,7.04,0.13
2010,9,7,5.06,0,7.21,0.12
2010,9,8,5.47,0,7.37,0.11
2010,9,9,4,0,7.54,0.1
2010,9,10,3,0,7.7,0.1
2010,9,11,1.99,0,7.87,0.09
2010,9,12,0.99,0,8.04,0.08
2010,9,13,-0.02,0,8.21,0.07
2010,9,14,1.02,0,8.38,0.07
2010,9,15,3.42,0,8.55,0.06
2010,9,16,3.1,0,8.72,0.06
2010,9,17,4.81,0,8.89,0.05
2010,9,18,5.99,0,9.06,0.04
2010,9,19,4.77,0,9.23,0.04
2010,9,20,3.68,0,9.4,0.04
2010,9,21,2.49,0,9.57,0.04
2010,9,22,2.53,0,9.74,0.04
2010,9,23,0.2,0,9.91,0.04
2010,9,24,2.88,0,10.09,0.04
2010,9,25,4.02,0,10.26,0.04
2010,9,26,2.85,0,10.43,0.04
2010,9,27,-0.58,0,10.6,0.04
2010,9,28,0.58,0,10.77,0.04
2010,9,29,0.14,0,10.94,0.04
2010,9,30,-0.57,0,11.11,0.04
2010,10,1,-0.41,0,11.28,0.04
2010,10,2,3.4,0,11.45,0.04
2010,10,3,4.73,1.99,11.62,0.04
2010,10,4,3.84,0.46,11.79,0.04
2010,10,5,4.37,0.69,11.96,0.04
2010,10,6,1.93,0,12.13,0.04
2010,10,7,4.82,0,12.3,0.04
2010,10,8,6.95,0,12.46,0.04
2010,10,9,6.32,0,12.63,0.04
2010,10,10,6.67,0,12.79,0.04
2010,10,11,8.38,0,12.96,0.04
2010,10,12,7.87,0,13.12,0.04
2010,10,13,5.58,0,13.29,0.04
2010,10,14,3.29,0,13.45,0.04
2010,10,15,4.46,0,13.61,0.04
2010,10,16,5.13,0,13.77,0.04
2010,10,17,6.13,0,13.93,0.04
2010,10,18,8.24,0,14.08,0.04
2010,10,19,9.16,0,14.24,0.04
2010,10,20,7.85,0,14.39,0.04
2010,10,21,7.94,0,14.55,0.04
2010,10,22,6.17,0,14.7,0.04
2010,10,23,4.55,0,14.85,0.04
2010,10,24,3.66,0,15,0.04
2010,10,25,5.95,0,15.15,0.04
2010,10,26,8.46,0,15.29,0.04
2010,10,27,4.24,0,15.44,0.04
2010,10,28,3.79,0,15.58,0.04
2010,10,29,-3.33,0,15.72,0.04
2010,10,30,2.36,0,15.86,0.04
2010,10,31,7.55,0,16,0.04
2010,11,1,9.32,0,16.14,0.04
2010,11,2,10.41,0,16.27,0.04
2010,11,3,8.45,0,16.41,0.04
2010,11,4,6.26,0,16.54,0.04
2010,11,5,8.46,0,16.67,0.04
2010,11,6,11.89,0,16.79,0.04
2010,11,7,4.77,0,16.92,0.04
2010,11,8,-0.25,0,17.04,0.04
2010,11,9,1.69,0,17.16,0.04
2010,11,10,4.99,0,17.28,0.04
2010,11,11,7.26,0,17.4,0.04
2010,11,12,8.25,0,17.51,0.04
2010,11,13,8.93,0,17.62,0.04
2010,11,14,8,0,17.73,0.04
2010,11,15,7.56,0,17.84,0.04
2010,11,16,8.37,0,17.95,0.04
2010,11,17,8.78,0,18.05,0.03
2010,11,18,6.86,0,18.15,0.03
2010,11,19,5.9,0,18.25,0.03
2010,11,20,7.6,0,18.34,0.03
2010,11,21,6.9,0,18.44,0.03
2010,11,22,6.37,0,18.53,0.03
2010,11,23,8.16,0,18.62,0.03
2010,11,24,9.73,0,18.7,0.03
2010,11,25,10.59,0,18.79,0.03
2010,11,26,10.6,0,18.87,0.03
2010,11,27,9.3,0,18.94,0.03
2010,11,28,6.77,0,19.02,0.03
2010,11,29,6.88,0,19.09,0.03
2010,11,30,6.55,0,19.16,0.03
2010,12,1,7.5,0,19.23,0.03
2010,12,2,6.56,0,19.3,0.03
2010,12,3,8.56,0,19.36,0.03
2010,12,4,9.68,0,19.42,0.03
2010,12,5,9.98,0,19.47,0.03
2010,12,6,9.93,0,19.53,0.03
2010,12,7,8.17,0,19.58,0.03
2010,12,8,8.35,0,19.63,0.03
2010,12,9,7.82,0,19.67,0.03
2010,12,10,6.9,0,19.71,0.03
2010,12,11,6,0,19.75,0.03
2010,12,12,5.27,0,19.79,0.03
2010,12,13,9.74,0,19.82,0.03
2010,12,14,12.73,0,19.85,0.03
2010,12,15,11.59,0,19.88,0.03
2010,12,16,9.56,0,19.91,0.03
2010,12,17,8.6,0,19.93,0.03
2010,12,18,8.47,0,19.95,0.03
2010,12,19,9.43,0,19.96,0.03
2010,12,20,11.26,0,19.98,0.03
2010,12,21,12.68,0,19.99,0.03
2010,12,22,14.14,0,19.99,0.03
2010,12,23,12.68,0,20,0.03
2010,12,24,11.61,0,20,0.03
2010,12,25,14.26,0,20,0.03
2010,12,26,14.7,0,19.99,0.03
2010,12,27,11.91,0,19.99,0.03
2010,12,28,10.63,0,19.98,0.03
2010,12,29,6.59,0,19.96,0.03
2010,12,30,8.18,0,19.95,0.03
2010,12,31,9.95,0,19.93,0.03
2011,1,1,11.07,0,19.91,0.03
2011,1,2,10.25,0,19.88,0.03
2011,1,3,9.16,0,19.85,0.03
2011,1,4,7.45,0,19.82,0.03
2011,1,5,8.74,0,19.79,0.03
2011,1,6,9.81,0,19.75,0.03
2011,1,7,9.45,0,19.71,0.03
2011,1,8,9.1,0,19.67,0.03
2011,1,9,8.74,0,19.63,0.03
2011,1,10,9.75,0,19.58,0.03
2011,1,11,11.73,0,19.53,0.03
2011,1,12,12.08,0,19.47,0.03
2011,1,13,12.42,0,19.42,0.03
2011,1,14,12.44,0,19.36,0.03
2011,1,15,11.88,0,19.3,0.03
2011,1,16,10.7,0,19.23,0.03
2011,1,17,12.94,0,19.16,0.03
2011,1,18,12.26,0,19.09,0.03
2011,1,19,12.37,0,19.02,0.03
2011,1,20,11.76,0,18.94,0.03
2011,1,21,12.58,0,18.87,0.03
2011,1,22,13.05,0,18.79,0.03
2011,1,23,12.74,0,18.7,0.03
2011,1,24,11.38,0,18.62,0.03
2011,1,25,12.95,0,18.53,0.03
2011,1,26,12.83,0,18.44,0.03
2011,1,27,12.47,0,18.34,0.03
2011,1,28,13.09,0,18.25,0.03
2011,1,29,12.75,0,18.15,0.03
2011,1,30,12.55,0,18.05,0.03
2011,1,31,10.89,0,17.95,0.03
2011,2,1,12.98,0,17.84,0.03
2011,2,2,14.33,0,17.73,0.03
2011,2,3,13.12,0,17.62,0.03
2011,2,4,14.38,0,17.51,0.03
2011,2,5,14.71,0,17.4,0.03
2011,2,6,13.99,0,17.28,0.03
2011,2,7,12.77,0,17.16,0.03
2011,2,8,11.81,0,17.04,0.03
2011,2,9,8.1,0,16.92,0.03
2011,2,10,6.85,0,16.79,0.03
2011,2,11,5.59,0,16.67,0.03
2011,2,12,5.25,0,16.54,0.03
2011,2,13,8.82,0,16.41,0.03
2011,2,14,12.31,0,16.27,0.03
2011,2,15,12.95,0,16.14,0.03
2011,2,16,11.81,0,16,0.03
2011,2,17,11.68,0,15.86,0.03
2011,2,18,9.6,0,15.72,0.03
2011,2,19,8.59,0,15.58,0.03
2011,2,20,11.09,0,15.44,0.03
2011,2,21,11.78,0,15.29,0.03
2011,2,22,12.16,0,15.15,0.03
2011,2,23,10.95,0,15,0.03
2011,2,24,8.43,0,14.85,0.03
2011,2,25,9.49,0,14.7,0.03
2011,2,26,12.07,0,14.55,0.03
2011,2,27,13.5,0,14.39,0.03
2011,2,28,14.02,0,14.24,0.03
2011,3,1,14.52,0,14.08,0.03
2011,3,2,13.96,0,13.93,0.03
2011,3,3,13.24,0,13.77,0.03
2011,3,4,11.04,0,13.61,0.03
2011,3,5,11.09,0,13.45,0.03
2011,3,6,10.93,0,13.29,0.03
2011,3,7,11.08,0,13.12,0.03
2011,3,8,13.2,0,12.96,0.03
2011,3,9,13.36,0,12.79,0.03
2011,3,10,11.84,0,12.63,0.03
2011,3,11,9.58,0,12.46,0.03
2011,3,12,8.43,0,12.3,0.03
2011,3,13,8.91,0,12.13,0.03
2011,3,14,6.73,0,11.96,0.03
2011,3,15,7.28,0,11.79,0.03
2011,3,16,7.67,0,11.62,0.03
2011,3,17,8.06,0,11.45,0.03
2011,3,18,9.12,0,11.28,0.03
2011,3,19,10.31,0,11.11,0.03
2011,3,20,10.89,0,10.94,0.03
2011,3,21,10.22,0,10.77,0.03
2011,3,22,9.43,0,10.6,0.03
2011,3,23,8.96,0,10.43,0.03
2011,3,24,7.96,0,10.26,0.03
2011,3,25,7.08,0,10.09,0.03
2011,3,26,7.37,0,9.91,0.03
2011,3,27,8.14,0,9.74,0.03
2011,3,28,6.88,0,9.57,0.03
2011,3,29,8.41,0,9.4,0.03
2011,3,30,9.36,0,9.23,0.03
2011,3,31,8.95,0,9.06,0.03
2011,4,1,7.93,0,8.89,0.03
2011,4,2,7.86,0,8.72,0.03
2011,4,3,7.77,0,8.55,0.03
2011,4,4,8.82,0,8.38,0.03
2011,4,5,10.14,0,8.21,0.03
2011,4,6,10.17,0,8.04,0.03
2011,4,7,10.56,0,7.87,0.03
2011,4,8,9.45,0,7.7,0.03
2011,4,9,11.09,0,7.54,0.03
2011,4,10,9.1,0,7.37,0.03
2011,4,11,7.48,0,7.21,0.03
2011,4,12,7.62,0,7.04,0.03
2011,4,13,4.8,0,6.88,0.03
2011,4,14,5.42,0,6.71,0.03
2011,4,15,4.73,0,6.55,0.03
2011,4,16,4.3,0,6.39,0.03
2011,4,17,5.94,0,6.23,0.03
2011,4,18,7.12,0,6.07,0.03
2011,4,19,6.48,0,5.92,0.03
2011,4,20,5.47,0,5.76,0.03
2011,4,21,2.78,0,5.61,0.03
2011,4,22,2.37,0,5.45,0.03
2011,4,23,3.33,0,5.3,0.03
2011,4,24,5.84,0,5.15,0.03
2011,4,25,6.34,0,5,0.03
2011,4,26,6.8,0,4.85,0.03
2011,4,27,7.45,0,4.71,0.03
2011,4,28,3.15,0,4.56,0.03
2011,4,29,0.46,0,4.42,0.03
2011,4,30,0.33,0,4.28,0.03
2011,5,1,1.02,0,4.14,0.03
2011,5,2,2.93,0,4,0.03
2011,5,3,3.35,0,3.86,0.03
2011,5,4,4.63,0,3.73,0.02
2011,5,5,6.94,0,3.59,0.02
2011,5,6,6.55,0,3.46,0.02
2011,5,7,4.82,0,3.33,0.02
2011,5,8,3.76,0,3.21,0.02
2011,5,9,3.89,0,3.08,0.02
2011,5,10,3.51,0,2.96,0.02
2011,5,11,3.37,0,2.84,0.02
2011,5,12,3.23,0,2.72,0.02
2011,5,13,3.09,0,2.6,0.02
2011,5,14,2.94,0,2.49,0.02
2011,5,15,2.8,0,2.38,0.02
2011,5,16,2.66,0,2.27,0.02
2011,5,17,2.52,0,2.16,0.02
2011,5,18,2.38,0,2.05,0.02
2011,5,19,2.24,0,1.95,0.02
2011,5,20,2.1,0,1.85,0.02
2011,5,21,1.96,0,1.75,0.02
2011,5,22,1.81,0,1.66,0.02
2011,5,23,1.67,0,1.56,0.02
2011,5,24,1.53,0,1.47,0.02
2011,5,25,1.39,0,1.38,0.02
2011,5,26,1.25,0,1.3,0.02
2011,5,27,2.86,0,1.21,0.02
2011,5,28,3.68,0,1.13,0.02
2011,5,29,4.03,0,1.06,0.02
2011,5,30,4.01,0,0.98,0.02
2011,5,31,2.03,0,0.91,0.02
2011,6,1,2.09,0,0.84,0.02
2011,6,2,1.13,0,0.77,0.02
2011,6,3,3.76,0,0.7,0.02
2011,6,4,2.7,0,0.64,0.02
2011,6,5,-0.25,5,0.58,0.02
2011,6,6,-5.24,0,0.53,0.02
2011,6,7,-4.89,7,0.47,0.02
2011,6,8,-2.93,0,0.42,0.02
2011,6,9,-0.76,9,0.37,0.02
2011,6,10,0.44,0,0.33,0.02
2011,6,11,2.13,0,0.29,0.02
2011,6,12,0.66,0,0.25,0.02
2011,6,13,-0.08,0,0.21,0.02
2011,6,14,3.44,2,0.18,0.02
2011,6,15,5.21,3,0.15,0.02
2011,6,16,0.59,0,0.12,0.06
2011,6,17,-0.8,0,0.09,0.06
2011,6,18,-2.2,0,0.07,0.06
2011,6,19,-6.95,5,0.05,0.05
2011,6,20,-6.93,2,0.04,0.04
2011,6,21,-7,0,0.02,0.04
2011,6,22,-11.47,0,0.01,0.03
2011,6,23,-9.24,0,0.01,0.03
2011,6,24,-6.32,1,0,0.02
2011,6,25,-9.2,0,0,0.02
2011,6,26,-9.44,0,0,0.02
2011,6,27,-7.92,0,0.01,0.02
2011,6,28,-4.41,0,0.01,0.02
2011,6,29,-1.71,10,0.02,0.02
2011,6,30,-9.63,10,0.04,0.02
2011,7,1,-14.12,0,0.05,0.02
2011,7,2,-14.36,0,0.07,0.02
2011,7,3,-14.6,0,0.09,0.02
2011,7,4,-8.34,5,0.12,0.02
2011,7,5,-8.45,1,0.15,0.02
2011,7,6,-7.74,0,0.18,0.02
2011,7,7,-7.04,0,0.21,0.02
2011,7,8,-2.38,7,0.25,0.02
2011,7,9,-2,1,0.29,0.02
2011,7,10,-0.04,2,0.33,0.02
2011,7,11,3.73,5,0.37,0.02
2011,7,12,-3.22,0,0.42,0.07
2011,7,13,-1.9,0,0.47,0.09
2011,7,14,-3.07,0,0.53,0.09
2011,7,15,-7.34,9,0.58,0.08
2011,7,16,-7.7,2,0.64,0.07
2011,7,17,-7.2,0,0.7,0.06
2011,7,18,-6.95,0,0.77,0.06
2011,7,19,-5.29,2,0.84,0.05
2011,7,20,-6.47,0,0.91,0.04
2011,7,21,-5.07,1,0.98,0.04
2011,7,22,-2.51,2,1.06,0.03
2011,7,23,-1.2,2,1.13,0.03
2011,7,24,2.09,2,1.21,0.03
2011,7,25,-3.73,1,1.3,0.04
2011,7,26,-2.04,0,1.38,0.07
2011,7,27,2.33,5,1.47,0.07
2011,7,28,-1.11,0,1.56,0.18
2011,7,29,-3.57,0,1.66,0.16
2011,7,30,-8.81,0,1.75,0.13
2011,7,31,-8.69,0,1.85,0.12
2011,8,1,-6.65,0,1.95,0.11
2011,8,2,-7.17,5,2.05,0.1
2011,8,3,-6.25,0,2.16,0.1
2011,8,4,-4.05,4,2.27,0.09
2011,8,5,-3.81,18,2.38,0.08
2011,8,6,-3.57,23,2.49,0.07
2011,8,7,-2.93,14,2.6,0.06
2011,8,8,-1.35,10,2.72,0.06
2011,8,9,2.86,4,2.84,0.05
2011,8,10,3.89,0,2.96,0.33
2011,8,11,2.02,0,3.08,0.44
2011,8,12,0.77,0,3.21,0.42
2011,8,13,0.2,0,3.33,0.36
2011,8,14,-1.44,0,3.46,0.29
2011,8,15,-2.93,0,3.59,0.24
2011,8,16,-5.67,6,3.73,0.22
2011,8,17,-4.49,3,3.86,0.21
2011,8,18,-6.44,14,4,0.19
2011,8,19,-11.89,2,4.14,0.18
2011,8,20,-12.39,0,4.28,0.17
2011,8,21,-11.02,0,4.42,0.16
2011,8,22,-9.18,0,4.56,0.14
2011,8,23,-2.07,2,4.71,0.13
2011,8,24,-0.52,4,4.85,0.12
2011,8,25,-3.8,0,5,0.11
2011,8,26,-0.39,1,5.15,0.11
2011,8,27,-3.52,0,5.3,0.1
2011,8,28,-6.32,2,5.45,0.09
2011,8,29,-7.78,5,5.61,0.08
2011,8,30,-9.39,0,5.76,0.07
2011,8,31,-0.78,0,5.92,0.07
2011,9,1,3.01,1,6.07,0.06
2011,9,2,3.45,1,6.23,0.24
2011,9,3,0.51,0,6.39,0.25
2011,9,4,-3.72,0,6.55,0.19
2011,9,5,-5.95,0,6.71,0.16
2011,9,6,-2.64,2,6.88,0.15
2011,9,7,-3.83,0,7.04,0.14
2011,9,8,-2.83,0,7.21,0.13
2011,9,9,-1.56,7,7.37,0.12
2011,9,10,-0.29,2,7.54,0.11
2011,9,11,0.97,0,7.7,0.1
2011,9,12,2.24,0,7.87,0.11
2011,9,13,3.51,0,8.04,0.13
